Hourly measurement data supplied by UK-air on 12/04/2020,,,,,
All Data GMT hour ending,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,
,,Cardiff Centre,,Cardiff Newport Road,
Date,Time,Nitrogen dioxide,Status,Nitrogen dioxide,Status
19/11/2016,03:00:00,62.63629,V ugm-3,No data,null
19/11/2016,04:00:00,64.15386,V ugm-3,No data,null
19/11/2016,05:00:00,45.98798,V ugm-3,No data,null
19/11/2016,06:00:00,55.59877,V ugm-3,No data,null
19/11/2016,07:00:00,75.89804,V ugm-3,No data,null
19/11/2016,08:00:00,73.68576,V ugm-3,No data,null
19/11/2016,09:00:00,67.04938,V ugm-3,No data,null
19/11/2016,10:00:00,67.00731,V ugm-3,No data,null
19/11/2016,11:00:00,69.55619,V ugm-3,No data,null
19/11/2016,12:00:00,49.41422,V ugm-3,No data,null
19/11/2016,13:00:00,53.72786,V ugm-3,No data,null
19/11/2016,14:00:00,51.13021,V ugm-3,No data,null
19/11/2016,15:00:00,60.12422,V ugm-3,No data,null
19/11/2016,16:00:00,56.70228,V ugm-3,No data,null
19/11/2016,17:00:00,59.90093,V ugm-3,No data,null
19/11/2016,18:00:00,44.57464,V ugm-3,No data,null
19/11/2016,19:00:00,31.93158,V ugm-3,No data,null
19/11/2016,20:00:00,24.66312,V ugm-3,No data,null
19/11/2016,21:00:00,17.7284,V ugm-3,No data,null
19/11/2016,22:00:00,16.4016,V ugm-3,No data,null
19/11/2016,23:00:00,23.27417,V ugm-3,No data,null
19/11/2016,24:00:00,17.55149,V ugm-3,No data,null
20/11/2016,01:00:00,12.37515,V ugm-3,No data,null
20/11/2016,02:00:00,13.20709,V ugm-3,No data,null
20/11/2016,03:00:00,13.158,V ugm-3,No data,null
20/11/2016,04:00:00,12.84674,V ugm-3,No data,null
20/11/2016,05:00:00,12.5876,V ugm-3,No data,null
20/11/2016,06:00:00,11.82594,V ugm-3,No data,null
20/11/2016,07:00:00,11.25984,V ugm-3,No data,null
20/11/2016,08:00:00,13.43483,V ugm-3,No data,null
20/11/2016,09:00:00,18.28207,V ugm-3,No data,null
20/11/2016,10:00:00,19.43817,V ugm-3,No data,null
20/11/2016,11:00:00,20.9873,V ugm-3,No data,null
20/11/2016,12:00:00,25.88282,V ugm-3,No data,null
20/11/2016,13:00:00,15.55771,V ugm-3,No data,null
20/11/2016,14:00:00,21.67054,V ugm-3,No data,null
20/11/2016,15:00:00,18.32032,V ugm-3,No data,null
20/11/2016,16:00:00,31.05326,V ugm-3,No data,null
20/11/2016,17:00:00,39.55337,V ugm-3,No data,null
20/11/2016,18:00:00,44.56603,V ugm-3,No data,null
20/11/2016,19:00:00,29.88425,V ugm-3,No data,null
20/11/2016,20:00:00,28.85532,V ugm-3,No data,null
20/11/2016,21:00:00,31.97557,V ugm-3,No data,null
20/11/2016,22:00:00,29.24404,V ugm-3,No data,null
20/11/2016,23:00:00,28.74057,V ugm-3,No data,null
20/11/2016,24:00:00,25.42956,V ugm-3,No data,null
21/11/2016,01:00:00,18.564,V ugm-3,No data,null
21/11/2016,02:00:00,27.9429,V ugm-3,No data,null
21/11/2016,03:00:00,22.80704,V ugm-3,No data,null
21/11/2016,04:00:00,20.89502,V ugm-3,No data,null
21/11/2016,05:00:00,17.09488,V ugm-3,No data,null
21/11/2016,06:00:00,15.759,V ugm-3,No data,null
21/11/2016,07:00:00,16.47093,V ugm-3,No data,null
21/11/2016,08:00:00,21.83693,V ugm-3,No data,null
21/11/2016,09:00:00,27.34827,V ugm-3,No data,null
21/11/2016,10:00:00,26.26771,V ugm-3,No data,null
21/11/2016,11:00:00,25.80297,V ugm-3,No data,null
21/11/2016,12:00:00,25.46828,V ugm-3,No data,null
21/11/2016,13:00:00,26.73436,V ugm-3,No data,null
21/11/2016,14:00:00,28.63156,V ugm-3,No data,null
21/11/2016,15:00:00,37.30188,V ugm-3,No data,null
21/11/2016,16:00:00,44.65353,V ugm-3,No data,null
21/11/2016,17:00:00,57.72642,V ugm-3,No data,null
21/11/2016,18:00:00,65.93631,V ugm-3,No data,null
21/11/2016,19:00:00,66.61907,V ugm-3,No data,null
21/11/2016,20:00:00,70.45602,V ugm-3,No data,null
21/11/2016,21:00:00,62.06445,V ugm-3,No data,null
21/11/2016,22:00:00,No data,V ugm-3,No data,null
21/11/2016,23:00:00,No data,V ugm-3,No data,null
21/11/2016,24:00:00,No data,V ugm-3,No data,null
22/11/2016,01:00:00,No data,V ugm-3,No data,null
22/11/2016,02:00:00,17.35211,V ugm-3,No data,null
22/11/2016,03:00:00,26.56749,V ugm-3,No data,null
22/11/2016,04:00:00,23.64615,V ugm-3,No data,null
22/11/2016,05:00:00,20.27107,V ugm-3,No data,null
22/11/2016,06:00:00,16.46997,V ugm-3,No data,null
22/11/2016,07:00:00,23.95693,V ugm-3,No data,null
22/11/2016,08:00:00,36.71092,V ugm-3,No data,null
22/11/2016,09:00:00,46.22369,V ugm-3,No data,null
22/11/2016,10:00:00,48.85912,V ugm-3,No data,null
22/11/2016,11:00:00,37.52277,V ugm-3,No data,null
22/11/2016,12:00:00,25.86417,V ugm-3,No data,null
22/11/2016,13:00:00,No data,V ugm-3,No data,null
22/11/2016,14:00:00,No data,V ugm-3,No data,null
22/11/2016,15:00:00,No data,V ugm-3,No data,null
22/11/2016,16:00:00,No data,V ugm-3,No data,null
22/11/2016,17:00:00,No data,V ugm-3,No data,null
22/11/2016,18:00:00,No data,V ugm-3,No data,null
22/11/2016,19:00:00,No data,V ugm-3,No data,null
22/11/2016,20:00:00,No data,V ugm-3,No data,null
22/11/2016,21:00:00,No data,V ugm-3,No data,null
22/11/2016,22:00:00,No data,V ugm-3,No data,null
22/11/2016,23:00:00,No data,V ugm-3,No data,null
22/11/2016,24:00:00,No data,V ugm-3,No data,null
23/11/2016,01:00:00,No data,V ugm-3,No data,null
23/11/2016,02:00:00,No data,V ugm-3,No data,null
23/11/2016,03:00:00,No data,V ugm-3,No data,null
23/11/2016,04:00:00,No data,V ugm-3,No data,null
23/11/2016,05:00:00,No data,V ugm-3,No data,null
23/11/2016,06:00:00,No data,V ugm-3,No data,null
23/11/2016,07:00:00,No data,V ugm-3,No data,null
23/11/2016,08:00:00,No data,V ugm-3,No data,null
23/11/2016,09:00:00,No data,V ugm-3,No data,null
23/11/2016,10:00:00,No data,V ugm-3,No data,null
23/11/2016,11:00:00,No data,V ugm-3,No data,null
23/11/2016,12:00:00,No data,V ugm-3,No data,null
23/11/2016,13:00:00,No data,V ugm-3,No data,null
23/11/2016,14:00:00,No data,V ugm-3,No data,null
23/11/2016,15:00:00,No data,V ugm-3,No data,null
23/11/2016,16:00:00,No data,V ugm-3,No data,null
23/11/2016,17:00:00,No data,V ugm-3,No data,null
23/11/2016,18:00:00,No data,V ugm-3,No data,null
23/11/2016,19:00:00,No data,V ugm-3,No data,null
23/11/2016,20:00:00,No data,V ugm-3,No data,null
23/11/2016,21:00:00,No data,V ugm-3,No data,null
23/11/2016,22:00:00,No data,V ugm-3,No data,null
23/11/2016,23:00:00,No data,V ugm-3,No data,null
23/11/2016,24:00:00,No data,V ugm-3,No data,null
24/11/2016,01:00:00,No data,V ugm-3,No data,null
24/11/2016,02:00:00,No data,V ugm-3,No data,null
24/11/2016,03:00:00,No data,V ugm-3,No data,null
24/11/2016,04:00:00,No data,V ugm-3,No data,null
24/11/2016,05:00:00,No data,V ugm-3,No data,null
24/11/2016,06:00:00,No data,V ugm-3,No data,null
24/11/2016,07:00:00,No data,V ugm-3,No data,null
24/11/2016,08:00:00,No data,V ugm-3,No data,null
24/11/2016,09:00:00,No data,V ugm-3,No data,null
24/11/2016,10:00:00,No data,V ugm-3,No data,null
24/11/2016,11:00:00,No data,V ugm-3,No data,null
24/11/2016,12:00:00,No data,V ugm-3,No data,null
24/11/2016,13:00:00,No data,V ugm-3,No data,null
24/11/2016,14:00:00,No data,V ugm-3,No data,null
24/11/2016,15:00:00,22.85246,V ugm-3,No data,null
24/11/2016,16:00:00,25.51132,V ugm-3,No data,null
24/11/2016,17:00:00,27.25886,V ugm-3,No data,null
24/11/2016,18:00:00,27.4329,V ugm-3,No data,null
24/11/2016,19:00:00,20.74441,V ugm-3,No data,null
24/11/2016,20:00:00,18.00906,V ugm-3,No data,null
24/11/2016,21:00:00,14.71525,V ugm-3,No data,null
24/11/2016,22:00:00,12.54983,V ugm-3,No data,null
24/11/2016,23:00:00,11.46448,V ugm-3,No data,null
24/11/2016,24:00:00,8.03059,V ugm-3,No data,null
25/11/2016,01:00:00,5.5437,V ugm-3,No data,null
25/11/2016,02:00:00,26.17129,V ugm-3,No data,null
25/11/2016,03:00:00,13.03369,V ugm-3,No data,null
25/11/2016,04:00:00,8.36193,V ugm-3,No data,null
25/11/2016,05:00:00,6.75495,V ugm-3,No data,null
25/11/2016,06:00:00,9.37699,V ugm-3,No data,null
25/11/2016,07:00:00,11.47213,V ugm-3,No data,null
25/11/2016,08:00:00,17.91534,V ugm-3,No data,null
25/11/2016,09:00:00,25.40517,V ugm-3,No data,null
25/11/2016,10:00:00,22.05065,V ugm-3,No data,null
25/11/2016,11:00:00,17.86179,V ugm-3,No data,null
25/11/2016,12:00:00,17.10158,V ugm-3,No data,null
25/11/2016,13:00:00,16.14389,V ugm-3,No data,null
25/11/2016,14:00:00,15.63421,V ugm-3,No data,null
25/11/2016,15:00:00,17.52472,V ugm-3,No data,null
25/11/2016,16:00:00,21.69588,V ugm-3,No data,null
25/11/2016,17:00:00,27.85556,V ugm-3,No data,null
25/11/2016,18:00:00,31.83882,V ugm-3,No data,null
25/11/2016,19:00:00,26.65977,V ugm-3,No data,null
25/11/2016,20:00:00,21.48503,V ugm-3,No data,null
25/11/2016,21:00:00,21.1097,V ugm-3,No data,null
25/11/2016,22:00:00,18.77932,V ugm-3,No data,null
25/11/2016,23:00:00,16.00093,V ugm-3,No data,null
25/11/2016,24:00:00,15.49842,V ugm-3,No data,null
26/11/2016,01:00:00,16.61835,V ugm-3,No data,null
26/11/2016,02:00:00,27.02363,V ugm-3,No data,null
26/11/2016,03:00:00,17.91726,V ugm-3,No data,null
26/11/2016,04:00:00,12.5197,V ugm-3,No data,null
26/11/2016,05:00:00,12.58616,V ugm-3,No data,null
26/11/2016,06:00:00,14.00428,V ugm-3,No data,null
26/11/2016,07:00:00,12.8563,V ugm-3,No data,null
26/11/2016,08:00:00,19.59022,V ugm-3,No data,null
26/11/2016,09:00:00,18.73915,V ugm-3,No data,null
26/11/2016,10:00:00,20.14245,V ugm-3,No data,null
26/11/2016,11:00:00,21.01598,V ugm-3,No data,null
26/11/2016,12:00:00,16.49101,V ugm-3,No data,null
26/11/2016,13:00:00,14.81183,V ugm-3,No data,null
26/11/2016,14:00:00,17.23067,V ugm-3,No data,null
26/11/2016,15:00:00,19.00308,V ugm-3,No data,null
26/11/2016,16:00:00,28.80655,V ugm-3,No data,null
26/11/2016,17:00:00,34.95811,V ugm-3,No data,null
26/11/2016,18:00:00,35.96934,V ugm-3,No data,null
26/11/2016,19:00:00,34.68606,V ugm-3,No data,null
26/11/2016,20:00:00,33.74654,V ugm-3,No data,null
26/11/2016,21:00:00,28.51059,V ugm-3,No data,null
26/11/2016,22:00:00,22.89215,V ugm-3,No data,null
26/11/2016,23:00:00,21.81637,V ugm-3,No data,null
26/11/2016,24:00:00,24.17496,V ugm-3,No data,null
27/11/2016,01:00:00,23.14762,V ugm-3,No data,null
27/11/2016,02:00:00,35.39974,V ugm-3,No data,null
27/11/2016,03:00:00,29.82113,V ugm-3,No data,null
